English Name,Product Code,Product Name,Territory Code,Territory Name,Sales Value,Credit Value,Net Sales Value,Sales,Bonus,Year,Month
Chain - Alex & Delta,13167,جنجيجيل 20 مل,131A3,العطارين-الاسكندرية,2547.37,0,2547.37,10,0,2025,1
Chain - Alex & Delta,13167,جنجيجيل 20 مل,297A3,سموحه,51711.611,0,51711.611,203,0,2025,1
Chain - Alex & Delta,13167,جنجيجيل 20 مل,400A4,محطه الرمل,12736.85,0,12736.85,50,0,2025,1
Chain - Alex & Delta,19252,جنجيجيل تيثينج 20 مل,178A11,المنصورة,293.333,0,293.333,1,0,2025,1
Chain - Alex & Delta,19252,جنجيجيل تيثينج 20 مل,297A3,سموحه,7333.325,0,7333.325,25,0,2025,1
Chain - Alex & Delta,13168,جنجيجيل غسول للفم 150 مل,297A3,سموحه,29719.25,0,29719.25,110,0,2025,1
Chain - Alex & Delta,13168,جنجيجيل غسول للفم 150 مل,400A4,محطه الرمل,10807,0,10807,40,0,2025,1
Chain - Alex & Delta,8801,سى اتش الفا 10 كيس,297A3,سموحه,1821.752,0,1821.752,8,0,2025,1
Chain - Alex & Delta,8801,سى اتش الفا 10 كيس,400A4,محطه الرمل,47820.99,0,47820.99,200,10,2025,1
Chain - Alex & Delta,20879,سى اتش الفا بلس 10 كيس,131A3,العطارين-الاسكندرية,1080.7,0,1080.7,4,0,2025,1
Chain - Alex & Delta,20879,سى اتش الفا بلس 10 كيس,297A3,سموحه,5403.5,0,5403.5,20,0,2025,1
Chain - Alex & Delta,20879,سى اتش الفا بلس 10 كيس,398A3,محرم بك,540.35,0,540.35,2,0,2025,1
Chain - Alex & Delta,20879,سى اتش الفا بلس 10 كيس,400A4,محطه الرمل,283683.75,0,283683.75,1000,50,2025,1
Chain - Alex & Delta,32059,فورتيبون 10 اكياس,131A3,العطارين-الاسكندرية,293.333,0,293.333,1,0,2025,1
Chain - Alex & Delta,32059,فورتيبون 10 اكياس,400A4,محطه الرمل,23466.64,0,23466.64,80,0,2025,1
Chain - Alex & Delta,32059,فورتيبون 10 اكياس,40A3,الابراهيميه,586.666,0,586.666,2,0,2025,1
Chain - Alex & Delta,6414,كيفين تك بلاستر 7 قطع,106A2,السيوف,3740,0,3740,50,0,2025,1
Chain - Alex & Delta,6414,كيفين تك بلاستر 7 قطع,178A11,المنصورة,20944,0,20944,280,0,2025,1
Chain - Alex & Delta,6414,كيفين تك بلاستر 7 قطع,191A4,الورديان,11220,0,11220,150,0,2025,1
Chain - Alex & Delta,6414,كيفين تك بلاستر 7 قطع,208A6,باكوس,4488,0,4488,60,0,2025,1
Chain - Alex & Delta,6414,كيفين تك بلاستر 7 قطع,232A3,بولكلى,4488,0,4488,60,0,2025,1
Chain - Alex & Delta,6414,كيفين تك بلاستر 7 قطع,297A3,سموحه,18700,0,18700,250,0,2025,1
Chain - Alex & Delta,6414,كيفين تك بلاستر 7 قطع,337A11,طلخا,748,0,748,10,0,2025,1
Chain - Alex & Delta,6414,كيفين تك بلاستر 7 قطع,398A3,محرم بك,374,0,374,5,0,2025,1
Chain - Alex & Delta,6414,كيفين تك بلاستر 7 قطع,400A4,محطه الرمل,22440,0,22440,300,0,2025,1
Chain - Alex & Delta,6414,كيفين تك بلاستر 7 قطع,461C10,وسط القاهرة,748,0,748,10,0,2025,1
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,1007C7,مدينة العبور,5349.477,0,5349.477,21,0,2025,1
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,167C14,المعادى الجديدة,3821.055,0,3821.055,15,0,2025,1
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,181C15,المهندسين,4330.529,-3056.844,1273.685,5,0,2025,1
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,185C5,النزهة الجديدة,254.737,0,254.737,1,0,2025,1
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,187C11,الهرم 1,509.474,0,509.474,2,0,2025,1
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,188C11,الهرم 2 / فيصل,1273.685,0,1273.685,5,0,2025,1
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,241C4,جسر السويس,509.474,0,509.474,2,0,2025,1
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,246C4,حدائق القبة,254.737,0,254.737,1,0,2025,1
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,280C6,زهراء مدينة نصر,4075.792,0,4075.792,16,0,2025,1
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,2C11,اكتوبر 6,21143.171,-254.737,20888.434,82,0,2025,1
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,315C5,شارع الميرغنى,5094.74,0,5094.74,20,0,2025,1
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,320C16,شبرا الخيمة,1018.948,0,1018.948,4,0,2025,1
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,350C8,عين شمس الشرقية,1273.685,0,1273.685,5,0,2025,1
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,405C7,مدينة السلام,764.211,0,764.211,3,0,2025,1
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,406C6,مدينة نصر 1,8151.584,-509.474,7642.11,30,0,2025,1
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,407C6,مدينة نصر 2,15029.483,0,15029.483,59,0,2025,1
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,411C5,مساكن شيراتون,254.737,0,254.737,1,0,2025,1
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,412C17,مسرح البالون/العجوزة,5604.214,-2802.107,2802.107,11,0,2025,1
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,451C11,ناهيا,509.474,0,509.474,2,0,2025,1
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,45U7,الاقصر,1528.422,0,1528.422,6,0,2025,1
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,461C10,وسط القاهرة,10189.48,0,10189.48,40,0,2025,1
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,63C12,الجيزة,15538.957,0,15538.957,61,0,2025,1
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,81C13,الدقى/بين السريات,1528.422,0,1528.422,6,0,2025,1
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,96C4,الزيتون,2547.37,0,2547.37,10,0,2025,1
Chain - Cairo & Giza,19252,جنجيجيل تيثينج 20 مل,1007C7,مدينة العبور,2933.33,0,2933.33,10,0,2025,1
Chain - Cairo & Giza,19252,جنجيجيل تيثينج 20 مل,167C14,المعادى الجديدة,4399.995,-586.666,3813.329,13,0,2025,1
Chain - Cairo & Giza,19252,جنجيجيل تيثينج 20 مل,170C6,المقطم/ الابجي,2933.33,0,2933.33,10,0,2025,1
Chain - Cairo & Giza,19252,جنجيجيل تيثينج 20 مل,181C15,المهندسين,16426.648,0,16426.648,56,0,2025,1
Chain - Cairo & Giza,19252,جنجيجيل تيثينج 20 مل,27C5,ارض الجولف,1173.332,0,1173.332,4,0,2025,1
Chain - Cairo & Giza,19252,جنجيجيل تيثينج 20 مل,280C6,زهراء مدينة نصر,586.666,0,586.666,2,0,2025,1
Chain - Cairo & Giza,19252,جنجيجيل تيثينج 20 مل,2C11,اكتوبر 6,7626.658,0,7626.658,26,0,2025,1
Chain - Cairo & Giza,19252,جنجيجيل تيثينج 20 مل,315C5,شارع الميرغنى,2639.997,0,2639.997,9,0,2025,1
Chain - Cairo & Giza,19252,جنجيجيل تيثينج 20 مل,349C8,عزبة النخل,879.999,0,879.999,3,0,2025,1
Chain - Cairo & Giza,19252,جنجيجيل تيثينج 20 مل,350C8,عين شمس الشرقية,1173.332,0,1173.332,4,0,2025,1
Chain - Cairo & Giza,19252,جنجيجيل تيثينج 20 مل,405C7,مدينة السلام,879.999,-293.333,586.666,2,0,2025,1
Chain - Cairo & Giza,19252,جنجيجيل تيثينج 20 مل,406C6,مدينة نصر 1,7919.991,-586.666,7333.325,25,0,2025,1
Chain - Cairo & Giza,19252,جنجيجيل تيثينج 20 مل,407C6,مدينة نصر 2,3519.996,0,3519.996,12,0,2025,1
Chain - Cairo & Giza,19252,جنجيجيل تيثينج 20 مل,412C17,مسرح البالون/العجوزة,3813.329,0,3813.329,13,0,2025,1
Chain - Cairo & Giza,19252,جنجيجيل تيثينج 20 مل,461C10,وسط القاهرة,2933.33,0,2933.33,10,0,2025,1
Chain - Cairo & Giza,19252,جنجيجيل تيثينج 20 مل,63C12,الجيزة,4106.662,0,4106.662,14,0,2025,1
Chain - Cairo & Giza,19252,جنجيجيل تيثينج 20 مل,96C4,الزيتون,2933.33,0,2933.33,10,0,2025,1
Chain - Cairo & Giza,13168,جنجيجيل غسول للفم 150 مل,167C14,المعادى الجديدة,2431.575,0,2431.575,9,0,2025,1
Chain - Cairo & Giza,13168,جنجيجيل غسول للفم 150 مل,170C6,المقطم/ الابجي,2701.75,0,2701.75,10,0,2025,1
Chain - Cairo & Giza,13168,جنجيجيل غسول للفم 150 مل,181C15,المهندسين,810.525,0,810.525,3,0,2025,1
Chain - Cairo & Giza,13168,جنجيجيل غسول للفم 150 مل,280C6,زهراء مدينة نصر,1891.225,0,1891.225,7,0,2025,1
Chain - Cairo & Giza,13168,جنجيجيل غسول للفم 150 مل,2C11,اكتوبر 6,2971.925,0,2971.925,11,0,2025,1
Chain - Cairo & Giza,13168,جنجيجيل غسول للفم 150 مل,315C5,شارع الميرغنى,1350.875,0,1350.875,5,0,2025,1
Chain - Cairo & Giza,13168,جنجيجيل غسول للفم 150 مل,316C10,شارع شبرا وتفرعاته ا,270.175,0,270.175,1,0,2025,1
Chain - Cairo & Giza,13168,جنجيجيل غسول للفم 150 مل,406C6,مدينة نصر 1,6214.025,0,6214.025,23,0,2025,1
Chain - Cairo & Giza,13168,جنجيجيل غسول للفم 150 مل,407C6,مدينة نصر 2,1350.875,0,1350.875,5,0,2025,1
Chain - Cairo & Giza,13168,جنجيجيل غسول للفم 150 مل,446C5,ميدان سفير,1350.875,0,1350.875,5,0,2025,1
Chain - Cairo & Giza,13168,جنجيجيل غسول للفم 150 مل,45U7,الاقصر,1621.05,0,1621.05,6,0,2025,1
Chain - Cairo & Giza,13168,جنجيجيل غسول للفم 150 مل,63C12,الجيزة,3782.45,0,3782.45,14,0,2025,1
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,1007C7,مدينة العبور,2049.471,0,2049.471,9,0,2025,1
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,102C12,الطالبية,6831.57,0,6831.57,30,0,2025,1
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,167C14,المعادى الجديدة,4554.38,0,4554.38,20,0,2025,1
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,181C15,المهندسين,13663.14,-227.719,13435.421,59,0,2025,1
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,185C5,النزهة الجديدة,1138.595,0,1138.595,5,0,2025,1
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,241C4,جسر السويس,227.719,0,227.719,1,0,2025,1
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,280C6,زهراء مدينة نصر,2732.628,0,2732.628,12,0,2025,1
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,2C11,اكتوبر 6,22999.619,0,22999.619,101,0,2025,1
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,320C16,شبرا الخيمة,3415.785,0,3415.785,15,0,2025,1
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,349C8,عزبة النخل,1138.595,0,1138.595,5,0,2025,1
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,405C7,مدينة السلام,1138.595,0,1138.595,5,0,2025,1
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,406C6,مدينة نصر 1,11613.669,-455.438,11158.231,49,0,2025,1
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,407C6,مدينة نصر 2,11385.95,0,11385.95,50,0,2025,1
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,412C17,مسرح البالون/العجوزة,13663.14,0,13663.14,60,0,2025,1
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,413C16,مسطرد,0,-20166.695,-20166.695,-95,,2025,1
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,446C5,ميدان سفير,1366.314,0,1366.314,6,0,2025,1
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,461C10,وسط القاهرة,23910.495,-23910.495,0,0,0,2025,1
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,63C12,الجيزة,7970.165,-3415.785,4554.38,20,0,2025,1
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,63C13,الجيزة,1138.595,0,1138.595,5,0,2025,1
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,73C12,الحوامدية,910.876,0,910.876,4,0,2025,1
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,1007C7,مدينة العبور,2701.75,0,2701.75,10,0,2025,1
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,155C5,الكوربة,4322.8,0,4322.8,16,0,2025,1
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,167C14,المعادى الجديدة,37824.5,0,37824.5,140,0,2025,1
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,170C6,المقطم/ الابجي,810.525,0,810.525,3,0,2025,1
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,181C15,المهندسين,38364.85,0,38364.85,142,0,2025,1
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,187C11,الهرم 1,1350.875,0,1350.875,5,0,2025,1
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,188C11,الهرم 2 / فيصل,11887.7,0,11887.7,44,0,2025,1
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,188C13,الهرم 2 /فيصل,8105.25,0,8105.25,30,0,2025,1
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,239C10,جزيرة بدران,455.438,0,455.438,2,0,2025,1
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,241C4,جسر السويس,1080.7,-1080.7,0,0,0,2025,1
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,27C5,ارض الجولف,1621.05,0,1621.05,6,0,2025,1
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,280C6,زهراء مدينة نصر,2161.4,0,2161.4,8,0,2025,1
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,2C11,اكتوبر 6,37824.5,0,37824.5,140,0,2025,1
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,320C16,شبرا الخيمة,1891.225,0,1891.225,7,0,2025,1
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,405C7,مدينة السلام,1350.875,0,1350.875,5,0,2025,1
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,406C6,مدينة نصر 1,38905.2,-540.35,38364.85,142,0,2025,1
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,407C6,مدينة نصر 2,23235.05,0,23235.05,86,0,2025,1
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,411C5,مساكن شيراتون,1080.7,0,1080.7,4,0,2025,1
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,412C17,مسرح البالون/العجوزة,4052.625,0,4052.625,15,0,2025,1
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,440C5,ميدان الحجاز,540.35,0,540.35,2,0,2025,1
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,446C5,ميدان سفير,2971.925,0,2971.925,11,0,2025,1
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,461C10,وسط القاهرة,28368.375,0,28368.375,100,5,2025,1
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,54C14,البدرشين,270.175,0,270.175,1,0,2025,1
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,63C12,الجيزة,37670.115,0,37670.115,141,0,2025,1
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,73C12,الحوامدية,1621.05,0,1621.05,6,0,2025,1
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,81C13,الدقى/بين السريات,81052.5,0,81052.5,300,0,2025,1
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,155C5,الكوربة,3519.996,0,3519.996,12,0,2025,1
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,165C4,المطارية,1466.665,0,1466.665,5,0,2025,1
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,167C14,المعادى الجديدة,4399.995,0,4399.995,15,0,2025,1
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,170C6,المقطم/ الابجي,293.333,0,293.333,1,0,2025,1
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,181C15,المهندسين,3226.663,0,3226.663,11,0,2025,1
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,188C11,الهرم 2 / فيصل,1173.332,0,1173.332,4,0,2025,1
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,2C11,اكتوبر 6,7039.992,0,7039.992,24,0,2025,1
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,315C5,شارع الميرغنى,879.999,0,879.999,3,0,2025,1
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,405C7,مدينة السلام,1466.665,0,1466.665,5,0,2025,1
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,406C6,مدينة نصر 1,879.999,0,879.999,3,0,2025,1
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,407C6,مدينة نصر 2,2053.331,0,2053.331,7,0,2025,1
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,412C17,مسرح البالون/العجوزة,2639.997,-1466.665,1173.332,4,0,2025,1
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,45U7,الاقصر,2933.33,0,2933.33,10,0,2025,1
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,461C10,وسط القاهرة,3519.996,0,3519.996,12,0,2025,1
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,63C12,الجيزة,6746.659,0,6746.659,23,0,2025,1
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,73C12,الحوامدية,2053.331,0,2053.331,7,0,2025,1
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,86A13,الروضة,10266.655,0,10266.655,35,0,2025,1
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,96C4,الزيتون,20533.31,0,20533.31,70,0,2025,1
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,1007C7,مدينة العبور,2543.2,-748,1795.2,24,0,2025,1
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,155C5,الكوربة,897.6,0,897.6,12,0,2025,1
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,165C4,المطارية,74.8,0,74.8,1,0,2025,1
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,167C14,المعادى الجديدة,374,0,374,5,0,2025,1
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,181C15,المهندسين,1496,0,1496,20,0,2025,1
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,2C11,اكتوبر 6,9948.4,0,9948.4,133,0,2025,1
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,315C5,شارع الميرغنى,2244,0,2244,30,0,2025,1
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,316C10,شارع شبرا وتفرعاته ا,4862,0,4862,65,0,2025,1
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,350C8,عين شمس الشرقية,673.2,0,673.2,9,0,2025,1
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,405C7,مدينة السلام,224.4,0,224.4,3,0,2025,1
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,406C6,مدينة نصر 1,5086.4,-149.6,4936.8,66,0,2025,1
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,407C6,مدينة نصر 2,28798,-748,28050,375,0,2025,1
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,411C5,مساكن شيراتون,299.2,0,299.2,4,0,2025,1
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,412C17,مسرح البالون/العجوزة,748,0,748,10,0,2025,1
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,418A6,مطار النزهة,224.4,0,224.4,3,0,2025,1
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,446C5,ميدان سفير,7480,0,7480,100,0,2025,1
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,45U7,الاقصر,1496,0,1496,20,0,2025,1
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,63C12,الجيزة,34408,0,34408,460,0,2025,1
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,73C12,الحوامدية,74.8,0,74.8,1,0,2025,1
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,86A13,الروضة,2244,0,2244,30,0,2025,1
Key Acc. W Bani Suwa,8801,سى اتش الفا 10 كيس,143U2,الفيوم,2277.19,0,2277.19,10,0,2025,1
Key Acc. W Bani Suwa,6414,كيفين تك بلاستر 7 قطع,143U2,الفيوم,1496,0,1496,20,0,2025,1
Key Acc. W Luxor,6414,كيفين تك بلاستر 7 قطع,486U7,كوم امبو,74.8,0,74.8,1,0,2025,1
Key Acc. W Qabary,8801,سى اتش الفا 10 كيس,563A3,العجمى,683.157,0,683.157,3,0,2025,1
Key Acc. W Qabary,20879,سى اتش الفا بلس 10 كيس,107A5,السيوف شماعة,2161.4,-1350.875,810.525,3,0,2025,1
Key Acc. W Qabary,20879,سى اتش الفا بلس 10 كيس,120A3,العامريه,270.175,0,270.175,1,0,2025,1
Key Acc. W Qabary,6414,كيفين تك بلاستر 7 قطع,107A5,السيوف شماعة,6881.6,0,6881.6,92,0,2025,1
Key Acc. W Qabary,6414,كيفين تك بلاستر 7 قطع,120A3,العامريه,4488,0,4488,60,0,2025,1
Key Acc. W Qabary,6414,كيفين تك بلاستر 7 قطع,361A6,فلمنج,4488,0,4488,60,0,2025,1
Key Acc. W Qabary,6414,كيفين تك بلاستر 7 قطع,563A3,العجمى,748,0,748,10,0,2025,1
Key Accounts W Cairo,13168,جنجيجيل غسول للفم 150 مل,406C6,مدينة نصر 1,2701.75,0,2701.75,10,0,2025,1
Key Accounts W Cairo,13168,جنجيجيل غسول للفم 150 مل,407C6,مدينة نصر 2,27017.5,0,27017.5,100,0,2025,1
Key Accounts W Giza,13167,جنجيجيل 20 مل,2C11,اكتوبر 6,2037.896,-764.211,1273.685,5,0,2025,1
Key Accounts W Giza,19252,جنجيجيل تيثينج 20 مل,2C11,اكتوبر 6,2346.664,-879.999,1466.665,5,0,2025,1
Key Accounts W Giza,6414,كيفين تك بلاستر 7 قطع,2C11,اكتوبر 6,1496,0,1496,20,0,2025,1
Private Hospi Alex,13167,جنجيجيل 20 مل,98A3,الساحل الشمالي,2547.37,0,2547.37,10,0,2025,1
Private Hospi Alex,8801,سى اتش الفا 10 كيس,21A3,ابيس,1594.033,0,1594.033,7,0,2025,1
Private Hospi Alex,8801,سى اتش الفا 10 كيس,397A5,لوران,910.876,0,910.876,4,0,2025,1
Private Hospi Alex,20879,سى اتش الفا بلس 10 كيس,107A5,السيوف شماعة,1350.875,0,1350.875,5,0,2025,1
Private Hospi Alex,32059,فورتيبون 10 اكياس,275A6,رشدى,879.999,0,879.999,3,0,2025,1
Private Hospi Alex,6414,كيفين تك بلاستر 7 قطع,125A4,العجمى ك21,374,0,374,5,0,2025,1
Private Hospi Alex,6414,كيفين تك بلاستر 7 قطع,129A2,العصافرة بحرى,598.4,0,598.4,8,0,2025,1
Private Hospi Alex,6414,كيفين تك بلاستر 7 قطع,232A3,بولكلى,224.4,0,224.4,3,0,2025,1
Private Hospi Alex,6414,كيفين تك بلاستر 7 قطع,297A3,سموحه,6657.2,0,6657.2,89,0,2025,1
Private Hospi Alex,6414,كيفين تك بلاستر 7 قطع,309A6,سيدى جابر,74.8,0,74.8,1,0,2025,1
Private Hospi Alex,6414,كيفين تك بلاستر 7 قطع,363A5,فيكتوريا,224.4,0,224.4,3,0,2025,1
Private Hospi Alex,6414,كيفين تك بلاستر 7 قطع,400A4,محطه الرمل,11220,0,11220,150,0,2025,1
Private Hospi Cairo,13167,جنجيجيل 20 مل,407C6,مدينة نصر 2,12736.85,0,12736.85,50,0,2025,1
Private Hospi Cairo,8801,سى اتش الفا 10 كيس,119C7,العاشر من رمضان,4554.38,0,4554.38,20,0,2025,1
Private Hospi Cairo,8801,سى اتش الفا 10 كيس,121C9,العباسية,227.719,0,227.719,1,0,2025,1
Private Hospi Cairo,8801,سى اتش الفا 10 كيس,27C5,ارض الجولف,9108.76,0,9108.76,40,0,2025,1
Private Hospi Cairo,8801,سى اتش الفا 10 كيس,316C10,شارع شبرا وتفرعاته ا,2277.19,0,2277.19,10,0,2025,1
Private Hospi Cairo,20879,سى اتش الفا بلس 10 كيس,121C9,العباسية,455.438,0,455.438,2,0,2025,1
Private Hospi Cairo,20879,سى اتش الفا بلس 10 كيس,27C5,ارض الجولف,67543.75,0,67543.75,250,0,2025,1
Private Hospi Cairo,20879,سى اتش الفا بلس 10 كيس,316C10,شارع شبرا وتفرعاته ا,12235.07,0,12235.07,50,0,2025,1
Private Hospi Cairo,20879,سى اتش الفا بلس 10 كيس,406C6,مدينة نصر 1,38094.675,0,38094.675,141,0,2025,1
Private Hospi Cairo,20879,سى اتش الفا بلس 10 كيس,413C16,مسطرد,27017.5,0,27017.5,100,0,2025,1
Private Hospi Cairo,20879,سى اتش الفا بلس 10 كيس,461C10,وسط القاهرة,23235.05,-540.35,22694.7,84,0,2025,1
Private Hospi Cairo,32059,فورتيبون 10 اكياس,406C6,مدينة نصر 1,586.666,-293.333,293.333,1,0,2025,1
Private Hospi Cairo,6414,كيفين تك بلاستر 7 قطع,155C5,الكوربة,374,0,374,5,0,2025,1
Private Hospi Cairo,6414,كيفين تك بلاستر 7 قطع,194C15,امبابة 1,2244,0,2244,30,0,2025,1
Private Hospi Cairo,6414,كيفين تك بلاستر 7 قطع,406C6,مدينة نصر 1,3366,0,3366,45,0,2025,1
Private Hospi Cairo,6414,كيفين تك بلاستر 7 قطع,413C16,مسطرد,1496,0,1496,20,0,2025,1
Private Hospi Del2,13167,جنجيجيل 20 مل,341A9,طنطا,6368.425,0,6368.425,25,0,2025,1
Private Hospi Del2,8801,سى اتش الفا 10 كيس,430A14,منوف,1138.595,0,1138.595,5,0,2025,1
Private Hospi Del2,20879,سى اتش الفا بلس 10 كيس,341A9,طنطا,2431.575,0,2431.575,9,0,2025,1
Private Hospi Del2,20879,سى اتش الفا بلس 10 كيس,344C3,طوخ,3242.1,0,3242.1,12,0,2025,1
Private Hospi Del2,32059,فورتيبون 10 اكياس,344C3,طوخ,879.999,0,879.999,3,0,2025,1
Private Hospi Del2,6414,كيفين تك بلاستر 7 قطع,216C7,بلبيس,224.4,0,224.4,3,0,2025,1
Private Hospi Del2,6414,كيفين تك بلاستر 7 قطع,341A9,طنطا,224.4,0,224.4,3,0,2025,1
Private Hospi Del2,6414,كيفين تك بلاستر 7 قطع,93C2,الزقازيق,374,0,374,5,0,2025,1
Private Hospi Giza,13167,جنجيجيل 20 مل,167C14,المعادى الجديدة,254.737,0,254.737,1,0,2025,1
Private Hospi Giza,8801,سى اتش الفا 10 كيس,181C15,المهندسين,2277.19,0,2277.19,10,0,2025,1
