English Name,Product Code,Product Name,Territory Code,Territory Name,Sales Value,Credit Value,Net Sales Value,Sales,Bonus,Year,Month
 ك.عملاء الغربية 1,32059,فورتيبون 10 اكياس,279A10,زفتى,293.333,0,293.333,1,0,2025,6
 ك.عملاء الغربية 1,32059,فورتيبون 10 اكياس,296A10,سمنود,879.999,0,879.999,3,0,2025,6
 ك.عملاء الغربية 1,32059,فورتيبون 10 اكياس,341A9,طنطا,1173.332,0,1173.332,4,0,2025,6
 ك.عملاء الغربية 1,6414,كيفين تك بلاستر 7 قطع,102A9,السنطة,224.4,0,224.4,3,0,2025,6
 ك.عملاء الغربية 1,6414,كيفين تك بلاستر 7 قطع,158A10,المحلة الكبري,8452.4,0,8452.4,113,0,2025,6
 ك.عملاء الغربية 1,6414,كيفين تك بلاستر 7 قطع,214A10,بسيون,598.4,0,598.4,8,0,2025,6
 ك.عملاء الغربية 1,6414,كيفين تك بلاستر 7 قطع,279A10,زفتى,897.6,0,897.6,12,0,2025,6
 ك.عملاء الغربية 1,6414,كيفين تك بلاستر 7 قطع,279A9,زفتى,224.4,0,224.4,3,0,2025,6
 ك.عملاء الغربية 1,6414,كيفين تك بلاستر 7 قطع,296A10,سمنود,224.4,0,224.4,3,0,2025,6
 ك.عملاء الغربية 1,6414,كيفين تك بلاستر 7 قطع,378A9,كفرالزيات,2019.6,0,2019.6,27,0,2025,6
 ك.عملاء الغربية 2,13167,جنجيجيل 20 مل,341A9,طنطا,3821.055,0,3821.055,15,0,2025,6
 ك.عملاء الغربية 2,13167,جنجيجيل 20 مل,373A14,قويسنا,509.474,0,509.474,2,0,2025,6
 ك.عملاء الغربية 2,19252,جنجيجيل تيثينج 20 مل,234A14,تالا,293.333,0,293.333,1,0,2025,6
 ك.عملاء الغربية 2,19252,جنجيجيل تيثينج 20 مل,341A9,طنطا,2053.331,0,2053.331,7,0,2025,6
 ك.عملاء الغربية 2,13168,جنجيجيل غسول للفم 150 مل,341A9,طنطا,810.525,0,810.525,3,0,2025,6
 ك.عملاء الغربية 2,8801,سى اتش الفا 10 كيس,112A14,الشهداء,509.474,0,509.474,2,0,2025,6
 ك.عملاء الغربية 2,8801,سى اتش الفا 10 كيس,234A14,تالا,254.737,0,254.737,1,0,2025,6
 ك.عملاء الغربية 2,8801,سى اتش الفا 10 كيس,341A9,طنطا,13501.061,-764.211,12736.85,48,2,2025,6
 ك.عملاء الغربية 2,20879,سى اتش الفا بلس 10 كيس,212A14,بركة السبع,270.175,0,270.175,1,0,2025,6
 ك.عملاء الغربية 2,20879,سى اتش الفا بلس 10 كيس,341A9,طنطا,47550.8,0,47550.8,168,8,2025,6
 ك.عملاء الغربية 2,20879,سى اتش الفا بلس 10 كيس,373A14,قويسنا,4592.975,-270.175,4322.8,16,0,2025,6
 ك.عملاء الغربية 2,32059,فورتيبون 10 اكياس,234A14,تالا,1466.665,0,1466.665,5,0,2025,6
 ك.عملاء الغربية 2,32059,فورتيبون 10 اكياس,341A9,طنطا,586.666,0,586.666,2,0,2025,6
 ك.عملاء الغربية 2,32059,فورتيبون 10 اكياس,373A14,قويسنا,1466.665,0,1466.665,5,0,2025,6
 ك.عملاء الغربية 2,6414,كيفين تك بلاستر 7 قطع,212A14,بركة السبع,972.4,0,972.4,13,0,2025,6
 ك.عملاء الغربية 2,6414,كيفين تك بلاستر 7 قطع,234A14,تالا,1496,0,1496,20,0,2025,6
 ك.عملاء الغربية 2,6414,كيفين تك بلاستر 7 قطع,341A9,طنطا,8078.4,0,8078.4,108,0,2025,6
 ك.عملاء الغربية 2,6414,كيفين تك بلاستر 7 قطع,373A14,قويسنا,2543.2,0,2543.2,34,0,2025,6
Chain - Alex & Delta,13167,جنجيجيل 20 مل,131A3,العطارين-الاسكندرية,1018.948,0,1018.948,4,0,2025,6
Chain - Alex & Delta,13167,جنجيجيل 20 مل,178A11,المنصورة,10444.217,-254.737,10189.48,40,0,2025,6
Chain - Alex & Delta,13167,جنجيجيل 20 مل,297A3,سموحه,25473.7,0,25473.7,100,0,2025,6
Chain - Alex & Delta,13167,جنجيجيل 20 مل,398A3,محرم بك,1273.685,0,1273.685,5,0,2025,6
Chain - Alex & Delta,13167,جنجيجيل 20 مل,400A4,محطه الرمل,17831.59,0,17831.59,70,0,2025,6
Chain - Alex & Delta,19252,جنجيجيل تيثينج 20 مل,130A2,العصافرة قبلي,1466.665,0,1466.665,5,0,2025,6
Chain - Alex & Delta,19252,جنجيجيل تيثينج 20 مل,178A11,المنصورة,7919.991,0,7919.991,27,0,2025,6
Chain - Alex & Delta,19252,جنجيجيل تيثينج 20 مل,208A6,باكوس,1466.665,0,1466.665,5,0,2025,6
Chain - Alex & Delta,19252,جنجيجيل تيثينج 20 مل,400A4,محطه الرمل,7919.991,0,7919.991,27,0,2025,6
Chain - Alex & Delta,13168,جنجيجيل غسول للفم 150 مل,178A11,المنصورة,3512.275,0,3512.275,13,0,2025,6
Chain - Alex & Delta,13168,جنجيجيل غسول للفم 150 مل,337A11,طلخا,270.175,0,270.175,1,0,2025,6
Chain - Alex & Delta,13168,جنجيجيل غسول للفم 150 مل,461C10,وسط القاهرة,270.175,0,270.175,1,0,2025,6
Chain - Alex & Delta,13168,جنجيجيل غسول للفم 150 مل,70A3,الحضره القبليه,1080.7,0,1080.7,4,0,2025,6
Chain - Alex & Delta,8801,سى اتش الفا 10 كيس,130A2,العصافرة قبلي,1018.948,0,1018.948,4,0,2025,6
Chain - Alex & Delta,8801,سى اتش الفا 10 كيس,131A3,العطارين-الاسكندرية,509.474,0,509.474,2,0,2025,6
Chain - Alex & Delta,8801,سى اتش الفا 10 كيس,133A5,العوايد,509.474,0,509.474,2,0,2025,6
Chain - Alex & Delta,8801,سى اتش الفا 10 كيس,208A6,باكوس,5349.477,0,5349.477,20,1,2025,6
Chain - Alex & Delta,8801,سى اتش الفا 10 كيس,297A3,سموحه,509.474,0,509.474,2,0,2025,6
Chain - Alex & Delta,8801,سى اتش الفا 10 كيس,398A3,محرم بك,1018.948,0,1018.948,4,0,2025,6
Chain - Alex & Delta,8801,سى اتش الفا 10 كيس,400A4,محطه الرمل,27002.122,0,27002.122,100,6,2025,6
Chain - Alex & Delta,8801,سى اتش الفا 10 كيس,563A3,العجمى,10698.954,0,10698.954,40,2,2025,6
Chain - Alex & Delta,20879,سى اتش الفا بلس 10 كيس,120A3,العامريه,1350.875,0,1350.875,5,0,2025,6
Chain - Alex & Delta,20879,سى اتش الفا بلس 10 كيس,208A6,باكوس,5673.675,0,5673.675,20,1,2025,6
Chain - Alex & Delta,20879,سى اتش الفا بلس 10 كيس,297A3,سموحه,12428.05,0,12428.05,44,2,2025,6
Chain - Alex & Delta,20879,سى اتش الفا بلس 10 كيس,398A3,محرم بك,1891.225,0,1891.225,7,0,2025,6
Chain - Alex & Delta,20879,سى اتش الفا بلس 10 كيس,400A4,محطه الرمل,171831.3,0,171831.3,600,36,2025,6
Chain - Alex & Delta,20879,سى اتش الفا بلس 10 كيس,563A3,العجمى,17021.025,0,17021.025,60,3,2025,6
Chain - Alex & Delta,32059,فورتيبون 10 اكياس,131A3,العطارين-الاسكندرية,586.666,0,586.666,2,0,2025,6
Chain - Alex & Delta,32059,فورتيبون 10 اكياس,178A11,المنصورة,49279.944,0,49279.944,160,8,2025,6
Chain - Alex & Delta,32059,فورتيبون 10 اكياس,297A3,سموحه,31093.298,0,31093.298,101,5,2025,6
Chain - Alex & Delta,32059,فورتيبون 10 اكياس,375A3,كرموز-الاسكندرية,586.666,0,586.666,2,0,2025,6
Chain - Alex & Delta,32059,فورتيبون 10 اكياس,387A2,لوران,586.666,0,586.666,2,0,2025,6
Chain - Alex & Delta,6414,كيفين تك بلاستر 7 قطع,106A2,السيوف,7480,0,7480,100,0,2025,6
Chain - Alex & Delta,6414,كيفين تك بلاستر 7 قطع,131A3,العطارين-الاسكندرية,2767.6,0,2767.6,37,0,2025,6
Chain - Alex & Delta,6414,كيفين تك بلاستر 7 قطع,178A11,المنصورة,34034,0,34034,455,0,2025,6
Chain - Alex & Delta,6414,كيفين تك بلاستر 7 قطع,297A3,سموحه,37774,-7480,30294,405,0,2025,6
Chain - Alex & Delta,6414,كيفين تك بلاستر 7 قطع,337A11,طلخا,1870,0,1870,25,0,2025,6
Chain - Alex & Delta,6414,كيفين تك بلاستر 7 قطع,398A3,محرم بك,8228,0,8228,110,0,2025,6
Chain - Alex & Delta,6414,كيفين تك بلاستر 7 قطع,400A4,محطه الرمل,26703.6,0,26703.6,357,0,2025,6
Chain - Alex & Delta,6414,كيفين تك بلاستر 7 قطع,70A3,الحضره القبليه,374,0,374,5,0,2025,6
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,1007C7,مدينة العبور,1783.159,0,1783.159,7,0,2025,6
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,154C5,الكلية الحربية,1273.685,0,1273.685,5,0,2025,6
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,167C14,المعادى الجديدة,1273.685,0,1273.685,5,0,2025,6
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,181C15,المهندسين,3821.055,0,3821.055,15,0,2025,6
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,185C5,النزهة الجديدة,3056.844,-1528.422,1528.422,6,0,2025,6
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,187C11,الهرم 1,509.474,0,509.474,2,0,2025,6
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,188C11,الهرم 2 / فيصل,2292.633,0,2292.633,9,0,2025,6
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,241C4,جسر السويس,254.737,0,254.737,1,0,2025,6
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,277C10,روض الفرج,1783.159,0,1783.159,7,0,2025,6
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,27C5,ارض الجولف,6113.688,0,6113.688,24,0,2025,6
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,280C6,زهراء مدينة نصر,3821.055,0,3821.055,15,0,2025,6
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,2C11,اكتوبر 6,11972.639,0,11972.639,47,0,2025,6
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,320C16,شبرا الخيمة,764.211,0,764.211,3,0,2025,6
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,350C8,عين شمس الشرقية,1018.948,0,1018.948,4,0,2025,6
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,405C7,مدينة السلام,254.737,0,254.737,1,0,2025,6
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,406C6,مدينة نصر 1,6113.688,0,6113.688,24,0,2025,6
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,407C6,مدينة نصر 2,9170.532,0,9170.532,36,0,2025,6
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,412C17,مسرح البالون/العجوزة,1273.685,0,1273.685,5,0,2025,6
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,446C5,ميدان سفير,4585.266,0,4585.266,18,0,2025,6
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,461C10,وسط القاهرة,8915.795,0,8915.795,35,0,2025,6
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,63C12,الجيزة,11717.902,0,11717.902,46,0,2025,6
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,74C7,الخانكة,254.737,0,254.737,1,0,2025,6
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,81C13,الدقى/بين السريات,6623.162,0,6623.162,26,0,2025,6
Chain - Cairo & Giza,13167,جنجيجيل 20 مل,96C4,الزيتون,1528.422,0,1528.422,6,0,2025,6
Chain - Cairo & Giza,19252,جنجيجيل تيثينج 20 مل,1007C7,مدينة العبور,2346.664,0,2346.664,8,0,2025,6
Chain - Cairo & Giza,19252,جنجيجيل تيثينج 20 مل,170C6,المقطم/ الابجي,1466.665,0,1466.665,5,0,2025,6
Chain - Cairo & Giza,19252,جنجيجيل تيثينج 20 مل,181C15,المهندسين,879.999,0,879.999,3,0,2025,6
Chain - Cairo & Giza,19252,جنجيجيل تيثينج 20 مل,187C11,الهرم 1,879.999,0,879.999,3,0,2025,6
Chain - Cairo & Giza,19252,جنجيجيل تيثينج 20 مل,246C4,حدائق القبة,586.666,0,586.666,2,0,2025,6
Chain - Cairo & Giza,19252,جنجيجيل تيثينج 20 مل,277C10,روض الفرج,293.333,0,293.333,1,0,2025,6
Chain - Cairo & Giza,19252,جنجيجيل تيثينج 20 مل,280C6,زهراء مدينة نصر,293.333,0,293.333,1,0,2025,6
Chain - Cairo & Giza,19252,جنجيجيل تيثينج 20 مل,2C11,اكتوبر 6,10853.321,0,10853.321,37,0,2025,6
Chain - Cairo & Giza,19252,جنجيجيل تيثينج 20 مل,349C8,عزبة النخل,586.666,0,586.666,2,0,2025,6
Chain - Cairo & Giza,19252,جنجيجيل تيثينج 20 مل,350C8,عين شمس الشرقية,586.666,0,586.666,2,0,2025,6
Chain - Cairo & Giza,19252,جنجيجيل تيثينج 20 مل,406C6,مدينة نصر 1,4399.995,0,4399.995,15,0,2025,6
Chain - Cairo & Giza,19252,جنجيجيل تيثينج 20 مل,461C10,وسط القاهرة,4106.662,0,4106.662,14,0,2025,6
Chain - Cairo & Giza,19252,جنجيجيل تيثينج 20 مل,63C12,الجيزة,7626.658,0,7626.658,26,0,2025,6
Chain - Cairo & Giza,19252,جنجيجيل تيثينج 20 مل,63C13,الجيزة,586.666,0,586.666,2,0,2025,6
Chain - Cairo & Giza,19252,جنجيجيل تيثينج 20 مل,81C13,الدقى/بين السريات,5279.994,0,5279.994,18,0,2025,6
Chain - Cairo & Giza,19252,جنجيجيل تيثينج 20 مل,96C4,الزيتون,1759.998,0,1759.998,6,0,2025,6
Chain - Cairo & Giza,13168,جنجيجيل غسول للفم 150 مل,1007C7,مدينة العبور,1350.875,0,1350.875,5,0,2025,6
Chain - Cairo & Giza,13168,جنجيجيل غسول للفم 150 مل,102C12,الطالبية,1350.875,-1350.875,0,0,0,2025,6
Chain - Cairo & Giza,13168,جنجيجيل غسول للفم 150 مل,170C6,المقطم/ الابجي,1350.875,0,1350.875,5,0,2025,6
Chain - Cairo & Giza,13168,جنجيجيل غسول للفم 150 مل,181C15,المهندسين,540.35,0,540.35,2,0,2025,6
Chain - Cairo & Giza,13168,جنجيجيل غسول للفم 150 مل,185C5,النزهة الجديدة,2161.4,0,2161.4,8,0,2025,6
Chain - Cairo & Giza,13168,جنجيجيل غسول للفم 150 مل,188C11,الهرم 2 / فيصل,810.525,0,810.525,3,0,2025,6
Chain - Cairo & Giza,13168,جنجيجيل غسول للفم 150 مل,246C4,حدائق القبة,270.175,0,270.175,1,0,2025,6
Chain - Cairo & Giza,13168,جنجيجيل غسول للفم 150 مل,27C5,ارض الجولف,1080.7,0,1080.7,4,0,2025,6
Chain - Cairo & Giza,13168,جنجيجيل غسول للفم 150 مل,280C6,زهراء مدينة نصر,1621.05,0,1621.05,6,0,2025,6
Chain - Cairo & Giza,13168,جنجيجيل غسول للفم 150 مل,2C11,اكتوبر 6,3242.1,0,3242.1,12,0,2025,6
Chain - Cairo & Giza,13168,جنجيجيل غسول للفم 150 مل,406C6,مدينة نصر 1,4052.625,0,4052.625,15,0,2025,6
Chain - Cairo & Giza,13168,جنجيجيل غسول للفم 150 مل,407C6,مدينة نصر 2,2161.4,0,2161.4,8,0,2025,6
Chain - Cairo & Giza,13168,جنجيجيل غسول للفم 150 مل,412C17,مسرح البالون/العجوزة,5943.85,0,5943.85,22,0,2025,6
Chain - Cairo & Giza,13168,جنجيجيل غسول للفم 150 مل,440C5,ميدان الحجاز,270.175,0,270.175,1,0,2025,6
Chain - Cairo & Giza,13168,جنجيجيل غسول للفم 150 مل,461C10,وسط القاهرة,1891.225,0,1891.225,7,0,2025,6
Chain - Cairo & Giza,13168,جنجيجيل غسول للفم 150 مل,63C12,الجيزة,7294.725,-2161.4,5133.325,19,0,2025,6
Chain - Cairo & Giza,13168,جنجيجيل غسول للفم 150 مل,73C12,الحوامدية,270.175,0,270.175,1,0,2025,6
Chain - Cairo & Giza,13168,جنجيجيل غسول للفم 150 مل,96C4,الزيتون,1080.7,0,1080.7,4,0,2025,6
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,1007C7,مدينة العبور,1018.948,0,1018.948,4,0,2025,6
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,155C5,الكوربة,5349.477,0,5349.477,20,1,2025,6
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,165C4,المطارية,254.737,0,254.737,1,0,2025,6
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,167C14,المعادى الجديدة,32351.599,0,32351.599,120,7,2025,6
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,181C15,المهندسين,15029.454,0,15029.454,63,3,2025,6
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,187C11,الهرم 1,1273.685,0,1273.685,5,0,2025,6
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,188C11,الهرم 2 / فيصل,1273.685,0,1273.685,5,0,2025,6
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,188C13,الهرم 2 /فيصل,5349.477,0,5349.477,20,1,2025,6
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,277C10,روض الفرج,31587.388,-254.737,31332.651,118,5,2025,6
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,2C11,اكتوبر 6,58844.247,-1273.685,57570.562,214,12,2025,6
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,350C8,عين شمس الشرقية,509.474,0,509.474,2,0,2025,6
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,406C6,مدينة نصر 1,33625.284,0,33625.284,126,6,2025,6
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,407C6,مدينة نصر 2,5094.74,0,5094.74,20,0,2025,6
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,412C17,مسرح البالون/العجوزة,2639.999,0,2639.999,11,0,2025,6
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,445C10,ميدان رمسيس,27002.122,0,27002.122,100,6,2025,6
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,446C5,ميدان سفير,1273.685,0,1273.685,5,0,2025,6
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,461C10,وسط القاهرة,5349.477,0,5349.477,20,1,2025,6
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,63C12,الجيزة,16048.431,0,16048.431,60,3,2025,6
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,73C12,الحوامدية,254.737,0,254.737,1,0,2025,6
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,81C13,الدقى/بين السريات,54004.244,0,54004.244,200,12,2025,6
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,1007C7,مدينة العبور,4052.625,0,4052.625,15,0,2025,6
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,154C5,الكلية الحربية,540.35,0,540.35,2,0,2025,6
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,167C14,المعادى الجديدة,57277.1,0,57277.1,200,12,2025,6
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,170C6,المقطم/ الابجي,1350.875,0,1350.875,5,0,2025,6
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,181C15,المهندسين,102936.675,0,102936.675,360,21,2025,6
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,187C11,الهرم 1,810.525,0,810.525,3,0,2025,6
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,188C11,الهرم 2 / فيصل,2701.75,0,2701.75,10,0,2025,6
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,188C13,الهرم 2 /فيصل,28638.55,0,28638.55,100,6,2025,6
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,241C4,جسر السويس,540.35,-1080.7,-540.35,-2,0,2025,6
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,277C10,روض الفرج,31070.125,0,31070.125,110,5,2025,6
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,280C6,زهراء مدينة نصر,8375.425,-1350.875,7024.55,25,1,2025,6
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,2C11,اكتوبر 6,501174.625,0,501174.625,1752,103,2025,6
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,405C7,مدينة السلام,1080.7,0,1080.7,4,0,2025,6
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,406C6,مدينة نصر 1,62680.6,-8375.425,54305.175,192,9,2025,6
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,407C6,مدينة نصر 2,6754.375,0,6754.375,25,0,2025,6
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,445C10,ميدان رمسيس,28638.55,0,28638.55,100,6,2025,6
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,461C10,وسط القاهرة,28638.55,0,28638.55,100,6,2025,6
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,63C12,الجيزة,34042.05,0,34042.05,120,6,2025,6
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,73C12,الحوامدية,1080.7,0,1080.7,4,0,2025,6
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,74C7,الخانكة,810.525,0,810.525,3,0,2025,6
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,81C13,الدقى/بين السريات,5673.675,0,5673.675,20,1,2025,6
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,181C15,المهندسين,586.666,0,586.666,2,0,2025,6
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,185C5,النزهة الجديدة,879.999,0,879.999,3,0,2025,6
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,277C10,روض الفرج,586.666,0,586.666,2,0,2025,6
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,2C11,اكتوبر 6,2933.33,0,2933.33,10,0,2025,6
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,406C6,مدينة نصر 1,4106.662,0,4106.662,14,0,2025,6
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,461C10,وسط القاهرة,7919.991,0,7919.991,27,0,2025,6
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,63C12,الجيزة,2346.664,0,2346.664,8,0,2025,6
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,73C12,الحوامدية,586.666,0,586.666,2,0,2025,6
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,74C7,الخانكة,586.666,0,586.666,2,0,2025,6
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,1007C7,مدينة العبور,3515.6,0,3515.6,47,0,2025,6
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,102C12,الطالبية,374,0,374,5,0,2025,6
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,154C5,الكلية الحربية,523.6,0,523.6,7,0,2025,6
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,165C4,المطارية,7629.6,0,7629.6,102,0,2025,6
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,181C15,المهندسين,1496,0,1496,20,0,2025,6
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,188C11,الهرم 2 / فيصل,374,0,374,5,0,2025,6
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,241C4,جسر السويس,224.4,0,224.4,3,0,2025,6
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,277C10,روض الفرج,374,0,374,5,0,2025,6
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,27C5,ارض الجولف,1271.6,0,1271.6,17,0,2025,6
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,280C6,زهراء مدينة نصر,1795.2,0,1795.2,24,0,2025,6
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,2C11,اكتوبر 6,3366,0,3366,45,0,2025,6
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,316C10,شارع شبرا وتفرعاته ا,3740,0,3740,50,0,2025,6
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,320C16,شبرا الخيمة,748,0,748,10,0,2025,6
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,405C7,مدينة السلام,374,0,374,5,0,2025,6
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,406C6,مدينة نصر 1,3141.6,0,3141.6,42,0,2025,6
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,407C6,مدينة نصر 2,16456,0,16456,220,0,2025,6
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,411C5,مساكن شيراتون,598.4,0,598.4,8,0,2025,6
