English Name,Product Code,Product Name,Territory Code,Territory Name,Sales Value,Credit Value,Net Sales Value,Sales,Bonus,Year,Month
Chain - Cairo & Giza,13168,جنجيجيل غسول للفم 150 مل,63C12,الجيزة,810.525,0,810.525,3,0,2025,3
Chain - Cairo & Giza,13168,جنجيجيل غسول للفم 150 مل,73C12,الحوامدية,270.175,0,270.175,1,0,2025,3
Chain - Cairo & Giza,13168,جنجيجيل غسول للفم 150 مل,81C13,الدقى/بين السريات,2701.75,0,2701.75,10,0,2025,3
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,1007C7,مدينة العبور,683.157,0,683.157,3,0,2025,3
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,165C4,المطارية,2504.909,0,2504.909,10,1,2025,3
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,188C11,الهرم 2 / فيصل,3643.504,0,3643.504,15,1,2025,3
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,241C4,جسر السويس,1138.595,0,1138.595,5,0,2025,3
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,2C11,اكتوبر 6,30514.346,0,30514.346,123,11,2025,3
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,349C8,عزبة النخل,455.438,0,455.438,2,0,2025,3
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,405C7,مدينة السلام,2960.347,0,2960.347,13,0,2025,3
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,406C6,مدينة نصر 1,26187.685,0,26187.685,110,5,2025,3
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,63C12,الجيزة,195382.902,0,195382.902,780,78,2025,3
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,73C12,الحوامدية,227.719,0,227.719,1,0,2025,3
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,81C13,الدقى/بين السريات,34157.85,0,34157.85,150,0,2025,3
Chain - Cairo & Giza,8801,سى اتش الفا 10 كيس,97C10,الساحل,455.438,0,455.438,2,0,2025,3
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,1007C7,مدينة العبور,4322.8,0,4322.8,16,0,2025,3
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,167C14,المعادى الجديدة,18912.25,0,18912.25,70,0,2025,3
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,170C6,المقطم/ الابجي,1350.875,0,1350.875,5,0,2025,3
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,181C15,المهندسين,1350.875,0,1350.875,5,0,2025,3
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,278C4,روكسى,17021.025,0,17021.025,60,3,2025,3
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,27C5,ارض الجولف,5403.5,0,5403.5,20,0,2025,3
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,2C11,اكتوبر 6,223975.075,0,223975.075,829,0,2025,3
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,315C5,شارع الميرغنى,5403.5,0,5403.5,20,0,2025,3
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,320C16,شبرا الخيمة,810.525,0,810.525,3,0,2025,3
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,349C8,عزبة النخل,1621.05,0,1621.05,6,0,2025,3
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,405C7,مدينة السلام,6484.2,0,6484.2,24,0,2025,3
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,406C6,مدينة نصر 1,86456,0,86456,320,0,2025,3
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,407C6,مدينة نصر 2,15670.15,0,15670.15,58,0,2025,3
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,411C5,مساكن شيراتون,540.35,0,540.35,2,0,2025,3
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,412C17,مسرح البالون/العجوزة,5403.5,0,5403.5,20,0,2025,3
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,63C12,الجيزة,243157.5,0,243157.5,864,36,2025,3
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,96C4,الزيتون,189122.5,0,189122.5,700,0,2025,3
Chain - Cairo & Giza,20879,سى اتش الفا بلس 10 كيس,97C10,الساحل,270.175,0,270.175,1,0,2025,3
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,1007C7,مدينة العبور,586.666,0,586.666,2,0,2025,3
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,188C11,الهرم 2 / فيصل,5866.66,-879.999,4986.661,17,0,2025,3
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,188C13,الهرم 2 /فيصل,879.999,0,879.999,3,0,2025,3
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,241C4,جسر السويس,586.666,0,586.666,2,0,2025,3
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,280C6,زهراء مدينة نصر,293.333,0,293.333,1,0,2025,3
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,2C11,اكتوبر 6,5279.994,0,5279.994,18,0,2025,3
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,316C10,شارع شبرا وتفرعاته ا,293.333,0,293.333,1,0,2025,3
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,350C8,عين شمس الشرقية,586.666,0,586.666,2,0,2025,3
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,405C7,مدينة السلام,1173.332,0,1173.332,4,0,2025,3
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,406C6,مدينة نصر 1,2933.33,0,2933.33,10,0,2025,3
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,407C6,مدينة نصر 2,2346.664,0,2346.664,8,0,2025,3
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,412C17,مسرح البالون/العجوزة,1466.665,0,1466.665,5,0,2025,3
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,451C11,ناهيا,293.333,0,293.333,1,0,2025,3
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,63C12,الجيزة,35199.96,-293.333,34906.627,115,4,2025,3
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,73C12,الحوامدية,1466.665,0,1466.665,5,0,2025,3
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,74C7,الخانكة,293.333,-293.333,0,0,0,2025,3
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,96C4,الزيتون,10853.321,0,10853.321,37,0,2025,3
Chain - Cairo & Giza,32059,فورتيبون 10 اكياس,97C10,الساحل,586.666,0,586.666,2,0,2025,3
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,1007C7,مدينة العبور,2767.6,0,2767.6,37,0,2025,3
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,154C5,الكلية الحربية,748,0,748,10,0,2025,3
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,155C5,الكوربة,2244,0,2244,30,0,2025,3
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,181C15,المهندسين,1496,0,1496,20,0,2025,3
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,185C5,النزهة الجديدة,2618,-598.4,2019.6,27,0,2025,3
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,187C11,الهرم 1,224.4,0,224.4,3,0,2025,3
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,188C13,الهرم 2 /فيصل,374,0,374,5,0,2025,3
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,27C5,ارض الجولف,1196.8,0,1196.8,16,0,2025,3
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,2C11,اكتوبر 6,17428.4,-1122,16306.4,218,0,2025,3
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,316C10,شارع شبرا وتفرعاته ا,4488,0,4488,60,0,2025,3
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,331C13,صفط اللبن,149.6,0,149.6,2,0,2025,3
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,349C8,عزبة النخل,374,0,374,5,0,2025,3
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,405C7,مدينة السلام,2019.6,0,2019.6,27,0,2025,3
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,406C6,مدينة نصر 1,7480,0,7480,100,0,2025,3
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,407C6,مدينة نصر 2,897.6,0,897.6,12,0,2025,3
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,411C5,مساكن شيراتون,448.8,0,448.8,6,0,2025,3
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,412C17,مسرح البالون/العجوزة,18774.8,0,18774.8,251,0,2025,3
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,451C11,ناهيا,748,0,748,10,0,2025,3
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,63C12,الجيزة,32538,0,32538,435,0,2025,3
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,73C12,الحوامدية,224.4,0,224.4,3,0,2025,3
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,81C13,الدقى/بين السريات,5984,0,5984,80,0,2025,3
Chain - Cairo & Giza,6414,كيفين تك بلاستر 7 قطع,97C10,الساحل,149.6,0,149.6,2,0,2025,3
Key Acc. W Bani Suwa,8801,سى اتش الفا 10 كيس,143U2,الفيوم,3415.785,0,3415.785,15,0,2025,3
Key Acc. W Bani Suwa,20879,سى اتش الفا بلس 10 كيس,143U2,الفيوم,2701.75,0,2701.75,10,0,2025,3
Key Acc. W Bani Suwa,6414,كيفين تك بلاستر 7 قطع,143U2,الفيوم,2992,0,2992,40,0,2025,3
Key Acc. W Luxor,13168,جنجيجيل غسول للفم 150 مل,486U7,كوم امبو,810.525,0,810.525,3,0,2025,3
Key Acc. W Qabary,13168,جنجيجيل غسول للفم 150 مل,107A5,السيوف شماعة,1350.875,0,1350.875,5,0,2025,3
Key Acc. W Qabary,20879,سى اتش الفا بلس 10 كيس,120A3,العامريه,5403.5,0,5403.5,20,0,2025,3
Key Acc. W Qabary,6414,كيفين تك بلاستر 7 قطع,107A5,السيوف شماعة,6732,0,6732,90,0,2025,3
Key Acc. W Qabary,6414,كيفين تك بلاستر 7 قطع,120A3,العامريه,897.6,0,897.6,12,0,2025,3
Key Acc. W Qabary,6414,كيفين تك بلاستر 7 قطع,297A3,سموحه,13464,0,13464,180,0,2025,3
Key Acc. W Qabary,6414,كيفين تك بلاستر 7 قطع,398A3,محرم بك,1496,0,1496,20,0,2025,3
Key Accounts W Cairo,19252,جنجيجيل تيثينج 20 مل,320C16,شبرا الخيمة,5866.66,0,5866.66,20,0,2025,3
Key Accounts W Cairo,19252,جنجيجيل تيثينج 20 مل,406C6,مدينة نصر 1,5866.66,0,5866.66,20,0,2025,3
Key Accounts W Cairo,19252,جنجيجيل تيثينج 20 مل,90C9,الزاوية الحمراء,5866.66,0,5866.66,20,0,2025,3
Key Accounts W Cairo,13168,جنجيجيل غسول للفم 150 مل,320C16,شبرا الخيمة,5403.5,0,5403.5,20,0,2025,3
Key Accounts W Cairo,13168,جنجيجيل غسول للفم 150 مل,406C6,مدينة نصر 1,5403.5,0,5403.5,20,0,2025,3
Key Accounts W Cairo,13168,جنجيجيل غسول للفم 150 مل,90C9,الزاوية الحمراء,6484.2,0,6484.2,24,0,2025,3
Key Accounts W Giza,8801,سى اتش الفا 10 كيس,195C17,امبابة2,1138.595,0,1138.595,5,0,2025,3
Key Accounts W Giza,8801,سى اتش الفا 10 كيس,63C12,الجيزة,12069.107,0,12069.107,50,3,2025,3
Key Accounts W Giza,20879,سى اتش الفا بلس 10 كيس,63C12,الجيزة,14319.275,0,14319.275,50,3,2025,3
Private Hospi Alex,13167,جنجيجيل 20 مل,98A3,الساحل الشمالي,2292.633,0,2292.633,9,0,2025,3
Private Hospi Alex,19252,جنجيجيل تيثينج 20 مل,400A4,محطه الرمل,293.333,0,293.333,1,0,2025,3
Private Hospi Alex,8801,سى اتش الفا 10 كيس,21A3,ابيس,1138.595,0,1138.595,5,0,2025,3
Private Hospi Alex,8801,سى اتش الفا 10 كيس,297A3,سموحه,455.438,0,455.438,2,0,2025,3
Private Hospi Alex,8801,سى اتش الفا 10 كيس,397A5,لوران,4554.38,0,4554.38,20,0,2025,3
Private Hospi Alex,8801,سى اتش الفا 10 كيس,400A4,محطه الرمل,2277.19,0,2277.19,10,0,2025,3
Private Hospi Alex,20879,سى اتش الفا بلس 10 كيس,123A3,العجمى الهانوفيل,1350.875,0,1350.875,5,0,2025,3
Private Hospi Alex,20879,سى اتش الفا بلس 10 كيس,21A3,ابيس,270.175,0,270.175,1,0,2025,3
Private Hospi Alex,20879,سى اتش الفا بلس 10 كيس,297A3,سموحه,270.175,0,270.175,1,0,2025,3
Private Hospi Alex,20879,سى اتش الفا بلس 10 كيس,363A5,فيكتوريا,540.35,0,540.35,2,0,2025,3
Private Hospi Alex,20879,سى اتش الفا بلس 10 كيس,400A4,محطه الرمل,6754.375,0,6754.375,25,0,2025,3
Private Hospi Alex,20879,سى اتش الفا بلس 10 كيس,433A2,ميامي,4052.625,0,4052.625,15,0,2025,3
Private Hospi Alex,20879,سى اتش الفا بلس 10 كيس,98A3,الساحل الشمالي,10807,0,10807,40,0,2025,3
Private Hospi Alex,6414,كيفين تك بلاستر 7 قطع,297A3,سموحه,6806.8,0,6806.8,91,0,2025,3
Private Hospi Alex,6414,كيفين تك بلاستر 7 قطع,309A6,سيدى جابر,149.6,0,149.6,2,0,2025,3
Private Hospi Alex,6414,كيفين تك بلاستر 7 قطع,400A4,محطه الرمل,1122,0,1122,15,0,2025,3
Private Hospi Alex,6414,كيفين تك بلاستر 7 قطع,69A3,الحضرة الجديدة,74.8,0,74.8,1,0,2025,3
Private Hospi Alex,6414,كيفين تك بلاستر 7 قطع,98A3,الساحل الشمالي,4338.4,0,4338.4,58,0,2025,3
Private Hospi Cairo,8801,سى اتش الفا 10 كيس,246C4,حدائق القبة,2504.909,-2504.909,0,0,0,2025,3
Private Hospi Cairo,8801,سى اتش الفا 10 كيس,316C10,شارع شبرا وتفرعاته ا,2504.909,0,2504.909,10,1,2025,3
Private Hospi Cairo,8801,سى اتش الفا 10 كيس,317C5,شارع صلاح الدين,10019.636,0,10019.636,40,4,2025,3
Private Hospi Cairo,8801,سى اتش الفا 10 كيس,406C6,مدينة نصر 1,18217.52,-6831.57,11385.95,50,0,2025,3
Private Hospi Cairo,8801,سى اتش الفا 10 كيس,461C10,وسط القاهرة,683.157,0,683.157,3,0,2025,3
Private Hospi Cairo,20879,سى اتش الفا بلس 10 كيس,1007C7,مدينة العبور,8105.25,0,8105.25,30,0,2025,3
Private Hospi Cairo,20879,سى اتش الفا بلس 10 كيس,103C6,السويس,1891.225,0,1891.225,7,0,2025,3
Private Hospi Cairo,20879,سى اتش الفا بلس 10 كيس,119C7,العاشر من رمضان,12428.05,0,12428.05,46,0,2025,3
Private Hospi Cairo,20879,سى اتش الفا بلس 10 كيس,27C5,ارض الجولف,81052.5,0,81052.5,300,0,2025,3
Private Hospi Cairo,20879,سى اتش الفا بلس 10 كيس,280C6,زهراء مدينة نصر,15399.975,0,15399.975,57,0,2025,3
Private Hospi Cairo,20879,سى اتش الفا بلس 10 كيس,316C10,شارع شبرا وتفرعاته ا,10807,0,10807,40,0,2025,3
Private Hospi Cairo,20879,سى اتش الفا بلس 10 كيس,317C5,شارع صلاح الدين,54035,0,54035,200,0,2025,3
Private Hospi Cairo,20879,سى اتش الفا بلس 10 كيس,406C6,مدينة نصر 1,76189.35,0,76189.35,282,0,2025,3
Private Hospi Cairo,20879,سى اتش الفا بلس 10 كيس,407C6,مدينة نصر 2,22964.875,0,22964.875,85,0,2025,3
Private Hospi Cairo,20879,سى اتش الفا بلس 10 كيس,461C10,وسط القاهرة,810.525,0,810.525,3,0,2025,3
Private Hospi Cairo,32059,فورتيبون 10 اكياس,119C7,العاشر من رمضان,3226.663,0,3226.663,11,0,2025,3
Private Hospi Cairo,32059,فورتيبون 10 اكياس,185C5,النزهة الجديدة,5866.66,0,5866.66,20,0,2025,3
Private Hospi Cairo,32059,فورتيبون 10 اكياس,407C6,مدينة نصر 2,2933.33,0,2933.33,10,0,2025,3
Private Hospi Cairo,32059,فورتيبون 10 اكياس,461C10,وسط القاهرة,293.333,0,293.333,1,0,2025,3
Private Hospi Cairo,32059,فورتيبون 10 اكياس,96C4,الزيتون,1466.665,0,1466.665,5,0,2025,3
Private Hospi Cairo,6414,كيفين تك بلاستر 7 قطع,316C10,شارع شبرا وتفرعاته ا,149.6,0,149.6,2,0,2025,3
Private Hospi Cairo,6414,كيفين تك بلاستر 7 قطع,407C6,مدينة نصر 2,74.8,0,74.8,1,0,2025,3
Private Hospi Cairo,6414,كيفين تك بلاستر 7 قطع,413C16,مسطرد,1496,0,1496,20,0,2025,3
Private Hospi Cairo,6414,كيفين تك بلاستر 7 قطع,461C10,وسط القاهرة,224.4,0,224.4,3,0,2025,3
Private Hospi Del2,13167,جنجيجيل 20 مل,222C3,بنها,254.737,0,254.737,1,0,2025,3
Private Hospi Del2,20879,سى اتش الفا بلس 10 كيس,216C7,بلبيس,5403.5,0,5403.5,20,0,2025,3
Private Hospi Del2,20879,سى اتش الفا بلس 10 كيس,222C3,بنها,1621.05,0,1621.05,6,0,2025,3
Private Hospi Del2,20879,سى اتش الفا بلس 10 كيس,341A9,طنطا,5133.325,0,5133.325,19,0,2025,3
Private Hospi Del2,6414,كيفين تك بلاستر 7 قطع,262A13,دمياط,149.6,0,149.6,2,0,2025,3
Private Hospi Giza,8801,سى اتش الفا 10 كيس,143U2,الفيوم,227.719,0,227.719,1,0,2025,3
Private Hospi Giza,8801,سى اتش الفا 10 كيس,166C14,المعادى,30058.908,0,30058.908,120,12,2025,3
Private Hospi Giza,8801,سى اتش الفا 10 كيس,181C15,المهندسين,10019.636,0,10019.636,40,4,2025,3
Private Hospi Giza,8801,سى اتش الفا 10 كيس,188C13,الهرم 2 /فيصل,12752.264,0,12752.264,51,5,2025,3
Private Hospi Giza,8801,سى اتش الفا 10 كيس,195C17,امبابة2,227.719,0,227.719,1,0,2025,3
Private Hospi Giza,8801,سى اتش الفا 10 كيس,2C11,اكتوبر 6,227.719,0,227.719,1,0,2025,3
Private Hospi Giza,8801,سى اتش الفا 10 كيس,412C17,مسرح البالون/العجوزة,683.157,0,683.157,3,0,2025,3
Private Hospi Giza,20879,سى اتش الفا بلس 10 كيس,181C15,المهندسين,42417.475,0,42417.475,157,0,2025,3
